"","data.strata","Freq"
"1987","Aljfara_non_displaced",4.10934120626399
"1988","Aljfara_non_displaced",4.10934120626399
"1989","Azzawya_non_displaced",3.08791320088098
"1990","Azzawya_idp",0.122755713958694
"1991","Azzawya_non_displaced",3.08791320088098
"1992","Derna_returnee",0.440763500595619
"1993","Derna_non_displaced",2.06486330930683
"1994","Benghazi_returnee",1.91459170445958
"1995","Benghazi_returnee",1.91459170445958
"1996","Benghazi_idp",0.281275410881465
"1997","Aljufra_non_displaced",0.319126600743572
"1998","Aljufra_non_displaced",0.319126600743572
"1999","Aljufra_non_displaced",0.319126600743572
"2000","Aljufra_non_displaced",0.319126600743572
"2001","Aljufra_idp",0.015365648502883
"2002","Aljufra_idp",0.015365648502883
"2003","Aljufra_non_displaced",0.319126600743572
"2004","Al Jabal Al Gharbi_non_displaced",1.45140988206254
"2005","Benghazi_returnee",1.91459170445958
"2006","Ejdabia_idp",0.152304763962864
"2007","Ejdabia_non_displaced",1.71352524724094
"2008","Ejdabia_non_displaced",1.71352524724094
"2009","Ejdabia_non_displaced",1.71352524724094
"2010","Ejdabia_non_displaced",1.71352524724094
"2011","Aljufra_non_displaced",0.319126600743572
"2012","Aljufra_non_displaced",0.319126600743572
"2013","Aljufra_non_displaced",0.319126600743572
"2014","Benghazi_idp",0.281275410881465
"2015","Benghazi_idp",0.281275410881465
"2016","Alkufra_returnee",0.0163711946181452
"2017","Alkufra_returnee",0.0163711946181452
"2018","Alkufra_returnee",0.0163711946181452
"2019","Sebha_returnee",0.0264084802914
"2020","Sebha_non_displaced",1.16970286724623
"2021","Sebha_non_displaced",1.16970286724623
"2022","Sebha_non_displaced",1.16970286724623
"2023","Sebha_returnee",0.0264084802914
"2024","Sebha_idp",0.143601023876208
"2025","Sebha_returnee",0.0264084802914
"2026","Sebha_idp",0.143601023876208
"2027","Sebha_returnee",0.0264084802914
"2028","Sebha_returnee",0.0264084802914
"2029","Sebha_non_displaced",1.16970286724623
"2030","Sebha_idp",0.143601023876208
"2031","Sebha_returnee",0.0264084802914
"2032","Sebha_idp",0.143601023876208
"2033","Ubari_returnee",0.310080055365972
"2034","Misrata_returnee",0.0787686428110556
"2035","Misrata_returnee",0.0787686428110556
"2036","Misrata_returnee",0.0787686428110556
"2037","Misrata_returnee",0.0787686428110556
"2038","Sebha_non_displaced",1.16970286724623
"2039","Sebha_non_displaced",1.16970286724623
"2040","Sebha_returnee",0.0264084802914
"2041","Sebha_returnee",0.0264084802914
"2042","Sebha_non_displaced",1.16970286724623
"2043","Sebha_non_displaced",1.16970286724623
"2044","Ghat_idp",0.0927394651824775
"2045","Ghat_idp",0.0927394651824775
"2046","Ghat_idp",0.0927394651824775
"2047","Aljufra_non_displaced",0.319126600743572
"2048","Derna_non_displaced",2.06486330930683
"2049","Derna_non_displaced",2.06486330930683
"2050","Sirt_returnee",0.659429428397055
"2051","Alkufra_returnee",0.0163711946181452
"2052","Alkufra_returnee",0.0163711946181452
"2053","Al Jabal Al Gharbi_returnee",0.127126471001521
"2054","Sebha_idp",0.143601023876208
"2055","Al Jabal Al Gharbi_returnee",0.127126471001521
"2056","Zwara_non_displaced",3.3476382963885
"2057","Alkufra_non_displaced",0.390999461258864
"2058","Alkufra_non_displaced",0.390999461258864
"2059","Alkufra_non_displaced",0.390999461258864
"2060","Alkufra_non_displaced",0.390999461258864
"2061","Alkufra_non_displaced",0.390999461258864
"2062","Alkufra_non_displaced",0.390999461258864
"2063","Alkufra_non_displaced",0.390999461258864
"2064","Alkufra_non_displaced",0.390999461258864
"2065","Alkufra_non_displaced",0.390999461258864
"2066","Alkufra_non_displaced",0.390999461258864
"2067","Alkufra_non_displaced",0.390999461258864
