"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"55","preexisting_vulnerability_score","mantika_label","2","Ejdabia",0.0079849658565475,NA,-0.00766906298789121,0.0236389947009862,NA,NA
"56","preexisting_vulnerability_score","mantika_label","3","Ejdabia",0.0537842310635485,NA,0.016096797724217,0.09147166440288,NA,NA
"57","preexisting_vulnerability_score","mantika_label","1","Ghat",0.672823495475839,NA,0.610126329875264,0.735520661076413,NA,NA
"58","preexisting_vulnerability_score","mantika_label","2","Ghat",0.0145424709232822,NA,-0.00262522950013399,0.0317101713466984,NA,NA
"59","preexisting_vulnerability_score","mantika_label","3","Ghat",0.312168610279372,NA,0.250457708533884,0.373879512024859,NA,NA
"60","preexisting_vulnerability_score","mantika_label","4","Ghat",0.000465423321507782,NA,-0.000447010147920663,0.00137785679093623,NA,NA
"61","preexisting_vulnerability_score","mantika_label","1","Misrata",0.96003371567361,NA,0.92940146753579,0.99066596381143,NA,NA
"62","preexisting_vulnerability_score","mantika_label","3","Misrata",0.0399662843263902,NA,0.00933403618856999,0.0705985324642104,NA,NA
"63","preexisting_vulnerability_score","mantika_label","1","Murzuq",0.891672814531025,NA,0.836079389251802,0.947266239810247,NA,NA
"64","preexisting_vulnerability_score","mantika_label","2","Murzuq",0.0184433391619023,NA,-0.00549835338565672,0.0423850317094613,NA,NA
"65","preexisting_vulnerability_score","mantika_label","3","Murzuq",0.0898838463070728,NA,0.0385977904156613,0.141169902198484,NA,NA
"66","preexisting_vulnerability_score","mantika_label","1","Sebha",0.991403184797723,NA,0.975930379938538,1.00687598965691,NA,NA
"67","preexisting_vulnerability_score","mantika_label","2","Sebha",0.00824078559989894,NA,-0.0072245786104924,0.0237061498102903,NA,NA
"68","preexisting_vulnerability_score","mantika_label","3","Sebha",0.000356029602377981,NA,-0.000134793206230886,0.000846852410986848,NA,NA
"69","preexisting_vulnerability_score","mantika_label","1","Sirt",0.85017647019704,NA,0.804481937796519,0.895871002597562,NA,NA
"70","preexisting_vulnerability_score","mantika_label","2","Sirt",0.013121706022175,NA,-0.000686185111422374,0.0269295971557724,NA,NA
"71","preexisting_vulnerability_score","mantika_label","3","Sirt",0.136701823780784,NA,0.0925470738796843,0.180856573681885,NA,NA
"72","preexisting_vulnerability_score","mantika_label","1","Tripoli",0.898276344060813,NA,0.847986606980804,0.948566081140822,NA,NA
"73","preexisting_vulnerability_score","mantika_label","2","Tripoli",0.0165698911575292,NA,-0.00573831293267468,0.0388780952477331,NA,NA
"74","preexisting_vulnerability_score","mantika_label","3","Tripoli",0.085153764781658,NA,0.0391872436376165,0.131120285925699,NA,NA
"75","preexisting_vulnerability_score","mantika_label","1","Ubari",0.869357643985368,NA,0.825910619726489,0.912804668244247,NA,NA
"76","preexisting_vulnerability_score","mantika_label","2","Ubari",0.0253516751922093,NA,0.0013933702183757,0.049309980166043,NA,NA
"77","preexisting_vulnerability_score","mantika_label","3","Ubari",0.105290680822423,NA,0.068061723908458,0.142519637736388,NA,NA
"78","preexisting_vulnerability_score","mantika_label","1","Wadi Ashshati",0.981068021027477,NA,0.95731505620447,1.00482098585048,NA,NA
"79","preexisting_vulnerability_score","mantika_label","3","Wadi Ashshati",0.0189319789725235,NA,-0.00482098585048329,0.0426849437955303,NA,NA
"80","preexisting_vulnerability_score","mantika_label","1","Zwara",0.90340798325386,NA,0.85012371002641,0.95669225648131,NA,NA
"81","preexisting_vulnerability_score","mantika_label","3","Zwara",0.0965920167461402,NA,0.0433077435186903,0.14987628997359,NA,NA
"82","impact_score","mantika_label","1","Al Jabal Al Gharbi",0.654171726199866,NA,0.578583690732891,0.729759761666841,NA,NA
"83","impact_score","mantika_label","2","Al Jabal Al Gharbi",0.0245490376843757,NA,0.00281195552216296,0.0462861198465884,NA,NA
"84","impact_score","mantika_label","3","Al Jabal Al Gharbi",0.321279236115759,NA,0.246880649585881,0.395677822645637,NA,NA
"85","impact_score","mantika_label","1","Aljfara",0.718406413595163,NA,0.6344432871838,0.802369540006526,NA,NA
"86","impact_score","mantika_label","2","Aljfara",0.00352457286434451,NA,0.00136524280160771,0.00568390292708132,NA,NA
"87","impact_score","mantika_label","3","Aljfara",0.278069013540492,NA,0.19410872289797,0.362029304183015,NA,NA
"88","impact_score","mantika_label","1","Aljufra",0.97177506677254,NA,0.969613843470321,0.973936290074759,NA,NA
"89","impact_score","mantika_label","3","Aljufra",0.0282249332274598,NA,0.0260637099252407,0.0303861565296788,NA,NA
"90","impact_score","mantika_label","1","Alkufra",0.96358218141247,NA,0.945860878232349,0.98130348459259,NA,NA
"91","impact_score","mantika_label","2","Alkufra",0.0049055107673504,NA,0.00119864504529104,0.00861237648940975,NA,NA
"92","impact_score","mantika_label","3","Alkufra",0.0315123078201797,NA,0.0140577642374728,0.0489668514028866,NA,NA
"93","impact_score","mantika_label","1","Azzawya",0.919621316719908,NA,0.873256752172119,0.965985881267697,NA,NA
"94","impact_score","mantika_label","2","Azzawya",0.00890697107734556,NA,-0.00710434197313178,0.0249182841278229,NA,NA
"95","impact_score","mantika_label","3","Azzawya",0.0714717122027461,NA,0.0275566169265662,0.115386807478926,NA,NA
"96","impact_score","mantika_label","1","Benghazi",0.939873082131672,NA,0.921977411696638,0.957768752566706,NA,NA
"97","impact_score","mantika_label","2","Benghazi",0.0103673048888191,NA,0.00143331705179439,0.0193012927258438,NA,NA
"98","impact_score","mantika_label","3","Benghazi",0.0497596129795092,NA,0.0339849313518239,0.0655342946071945,NA,NA
"99","impact_score","mantika_label","1","Derna",0.922730820615593,NA,0.906010549818327,0.939451091412858,NA,NA
"100","impact_score","mantika_label","2","Derna",0.0519527688190798,NA,0.036482560269608,0.0674229773685516,NA,NA
"101","impact_score","mantika_label","3","Derna",0.0253164105653277,NA,0.0145532923839045,0.0360795287467509,NA,NA
"102","impact_score","mantika_label","1","Ejdabia",0.942413209565375,NA,0.935872143608899,0.948954275521851,NA,NA
"103","impact_score","mantika_label","2","Ejdabia",0.000758874273630886,NA,-0.000635847435581078,0.00215359598284285,NA,NA
