"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value"
"dependent.var","preexisting_vulnerability_score",NA,NA,"NA","NA% ",NA,NA,NA,NA,NA,NA
"dependent.var1","impact_score",NA,NA,"NA","NA% ",NA,NA,NA,NA,NA,NA
"dependent.var2","protection_score",NA,NA,"NA","NA% ",NA,NA,NA,NA,NA,NA
"dependent.var3","shelter_nfi_score",NA,NA,"NA","NA% ",NA,NA,NA,NA,NA,NA
"dependent.var4","fs_score",NA,NA,"NA","NA% ",NA,NA,NA,NA,NA,NA
"dependent.var5","health_score",NA,NA,"NA","NA% ",NA,NA,NA,NA,NA,NA
"dependent.var6","wash_score",NA,NA,"NA","NA% ",NA,NA,NA,NA,NA,NA
"dependent.var7","education_score",NA,NA,"NA","NA% ",NA,NA,NA,NA,NA,NA
"dependent.var8","capacity_gap_score",NA,NA,"NA","NA% ",NA,NA,NA,NA,NA,NA
"510","impact_score","mantika_label","2","Aljfara","0% (0%-1%)",NA,0.00136524280160771,0.00568390292708132,NA,NA,1.34964442251405e-41
"610","impact_score","mantika_label","3","Aljfara","28% (19%-36%)",NA,0.19410872289797,0.362029304183015,NA,NA,1.34964442251405e-41
"710","impact_score","mantika_label","1","Aljufra","97% (97%-97%)",NA,0.969613843470321,0.973936290074759,NA,NA,1.34964442251405e-41
"810","impact_score","mantika_label","3","Aljufra","3% (3%-3%)",NA,0.0260637099252407,0.0303861565296788,NA,NA,1.34964442251405e-41
"910","impact_score","mantika_label","1","Alkufra","96% (95%-98%)",NA,0.945860878232349,0.98130348459259,NA,NA,1.34964442251405e-41
"1010","impact_score","mantika_label","2","Alkufra","0% (0%-1%)",NA,0.00119864504529104,0.00861237648940975,NA,NA,1.34964442251405e-41
"1110","impact_score","mantika_label","3","Alkufra","3% (1%-5%)",NA,0.0140577642374728,0.0489668514028866,NA,NA,1.34964442251405e-41
"1210","impact_score","mantika_label","1","Azzawya","92% (87%-97%)",NA,0.873256752172119,0.965985881267697,NA,NA,1.34964442251405e-41
"1310","impact_score","mantika_label","2","Azzawya","1% (-1%-2%)",NA,-0.00710434197313178,0.0249182841278229,NA,NA,1.34964442251405e-41
"1410","impact_score","mantika_label","3","Azzawya","7% (3%-12%)",NA,0.0275566169265662,0.115386807478926,NA,NA,1.34964442251405e-41
"1510","impact_score","mantika_label","1","Benghazi","94% (92%-96%)",NA,0.921977411696638,0.957768752566706,NA,NA,1.34964442251405e-41
"1610","impact_score","mantika_label","2","Benghazi","1% (0%-2%)",NA,0.00143331705179439,0.0193012927258438,NA,NA,1.34964442251405e-41
"1710","impact_score","mantika_label","3","Benghazi","5% (3%-7%)",NA,0.0339849313518239,0.0655342946071945,NA,NA,1.34964442251405e-41
"1810","impact_score","mantika_label","1","Derna","92% (91%-94%)",NA,0.906010549818327,0.939451091412858,NA,NA,1.34964442251405e-41
"192","impact_score","mantika_label","2","Derna","5% (4%-7%)",NA,0.036482560269608,0.0674229773685516,NA,NA,1.34964442251405e-41
"201","impact_score","mantika_label","3","Derna","3% (1%-4%)",NA,0.0145532923839045,0.0360795287467509,NA,NA,1.34964442251405e-41
"211","impact_score","mantika_label","1","Ejdabia","94% (94%-95%)",NA,0.935872143608899,0.948954275521851,NA,NA,1.34964442251405e-41
"221","impact_score","mantika_label","2","Ejdabia","0%",NA,-0.000635847435581078,0.00215359598284285,NA,NA,1.34964442251405e-41
"231","impact_score","mantika_label","3","Ejdabia","6% (5%-6%)",NA,0.050220604790983,0.063435227531005,NA,NA,1.34964442251405e-41
"241","impact_score","mantika_label","1","Ghat","94% (92%-97%)",NA,0.918547391432917,0.966304124646605,NA,NA,1.34964442251405e-41
"251","impact_score","mantika_label","2","Ghat","2% (0%-3%)",NA,0.00157144586340544,0.0329060583307129,NA,NA,1.34964442251405e-41
"261","impact_score","mantika_label","3","Ghat","4% (2%-6%)",NA,0.0215295706052221,0.0591414091211383,NA,NA,1.34964442251405e-41
"271","impact_score","mantika_label","1","Misrata","85% (79%-90%)",NA,0.791823605989889,0.901035388601303,NA,NA,1.34964442251405e-41
"281","impact_score","mantika_label","2","Misrata","0%",NA,-0.000183161212412956,0.00248459440445708,NA,NA,1.34964442251405e-41
"291","impact_score","mantika_label","3","Misrata","15% (10%-21%)",NA,0.097814554340817,0.207025017875948,NA,NA,1.34964442251405e-41
"301","impact_score","mantika_label","1","Murzuq","74% (67%-82%)",NA,0.668017173674727,0.817598483926246,NA,NA,1.34964442251405e-41
"311","impact_score","mantika_label","2","Murzuq","2% (0%-4%)",NA,0.00437461491290548,0.0413457219626192,NA,NA,1.34964442251405e-41
"321","impact_score","mantika_label","3","Murzuq","23% (16%-31%)",NA,0.160717766088474,0.307946239435029,NA,NA,1.34964442251405e-41
"331","impact_score","mantika_label","1","Sebha","60% (53%-68%)",NA,0.525643653229941,0.681695716698134,NA,NA,1.34964442251405e-41
"341","impact_score","mantika_label","2","Sebha","2% (0%-3%)",NA,-0.000328326145495664,0.0321418856779068,NA,NA,1.34964442251405e-41
"351","impact_score","mantika_label","3","Sebha","38% (30%-46%)",NA,0.30280585646278,0.458041214076733,NA,NA,1.34964442251405e-41
"361","impact_score","mantika_label","1","Sirt","82% (78%-86%)",NA,0.783960267010392,0.862663336932887,NA,NA,1.34964442251405e-41
"371","impact_score","mantika_label","2","Sirt","10% (7%-13%)",NA,0.066991936326094,0.132100934283097,NA,NA,1.34964442251405e-41
"381","impact_score","mantika_label","3","Sirt","8% (5%-10%)",NA,0.0523997123691416,0.101883813078389,NA,NA,1.34964442251405e-41
"391","impact_score","mantika_label","1","Tripoli","73% (65%-80%)",NA,0.652741182524713,0.802238423683044,NA,NA,1.34964442251405e-41
"401","impact_score","mantika_label","2","Tripoli","0%",NA,4.32747161554954e-05,0.00339650960409277,NA,NA,1.34964442251405e-41
"411","impact_score","mantika_label","3","Tripoli","27% (20%-35%)",NA,0.196045387598909,0.345535221873086,NA,NA,1.34964442251405e-41
"421","impact_score","mantika_label","1","Ubari","81% (77%-84%)",NA,0.76573192875263,0.844428848179401,NA,NA,1.34964442251405e-41
"431","impact_score","mantika_label","2","Ubari","4% (3%-6%)",NA,0.0277516746155677,0.0603862599929465,NA,NA,1.34964442251405e-41
"441","impact_score","mantika_label","3","Ubari","15% (11%-19%)",NA,0.111979242725785,0.18972204573367,NA,NA,1.34964442251405e-41
"451","impact_score","mantika_label","1","Wadi Ashshati","97% (94%-99%)",NA,0.941419660416424,0.989105287459925,NA,NA,1.34964442251405e-41
"461","impact_score","mantika_label","2","Wadi Ashshati","0%",NA,0.000181132564760508,0.00229250352179847,NA,NA,1.34964442251405e-41
"471","impact_score","mantika_label","3","Wadi Ashshati","3% (1%-6%)",NA,0.00965389561288886,0.0573475204242032,NA,NA,1.34964442251405e-41
"48","impact_score","mantika_label","1","Zwara","79% (72%-86%)",NA,0.722550571852209,0.864713481009842,NA,NA,1.34964442251405e-41
"49","impact_score","mantika_label","2","Zwara","8% (4%-13%)",NA,0.0357784229641193,0.133295991845603,NA,NA,1.34964442251405e-41
"50","impact_score","mantika_label","3","Zwara","12% (6%-18%)",NA,0.0644453824267431,0.179216149901484,NA,NA,1.34964442251405e-41
"193","protection_score","mantika_label","1","Al Jabal Al Gharbi","73% (66%-80%)",NA,0.664448646176284,0.802978476195317,NA,NA,2.32105895837257e-16
"212","protection_score","mantika_label","2","Al Jabal Al Gharbi","9% (5%-14%)",NA,0.0500083294954404,0.138365874129964,NA,NA,2.32105895837257e-16
"312","protection_score","mantika_label","3","Al Jabal Al Gharbi","17% (11%-23%)",NA,0.112626890767474,0.231571783235522,NA,NA,2.32105895837257e-16
"412","protection_score","mantika_label","1","Aljfara","83% (76%-90%)",NA,0.759407336364616,0.900249387013395,NA,NA,2.32105895837257e-16
"511","protection_score","mantika_label","2","Aljfara","11% (5%-16%)",NA,0.0491686677766072,0.164630101084439,NA,NA,2.32105895837257e-16
"611","protection_score","mantika_label","3","Aljfara","6% (2%-11%)",NA,0.0175320083281056,0.109012499432838,NA,NA,2.32105895837257e-16
"711","protection_score","mantika_label","1","Aljufra","97% (94%-100%)",NA,0.942986103922118,1.00031327641351,NA,NA,2.32105895837257e-16
"811","protection_score","mantika_label","2","Aljufra","0%",NA,-0.000143415931962075,0.00259775795174118,NA,NA,2.32105895837257e-16
"911","protection_score","mantika_label","3","Aljufra","3% (0%-6%)",NA,-0.00151120681203587,0.0557574844566274,NA,NA,2.32105895837257e-16
"1011","protection_score","mantika_label","1","Alkufra","77% (71%-84%)",NA,0.705539526379095,0.83874076547097,NA,NA,2.32105895837257e-16
"1111","protection_score","mantika_label","2","Alkufra","18% (12%-24%)",NA,0.116165135478063,0.238873931167391,NA,NA,2.32105895837257e-16
"1211","protection_score","mantika_label","3","Alkufra","5% (2%-8%)",NA,0.0174493126193147,0.0832313288851656,NA,NA,2.32105895837257e-16
"1311","protection_score","mantika_label","1","Azzawya","84% (78%-90%)",NA,0.776263184076963,0.904536183722315,NA,NA,2.32105895837257e-16
"1411","protection_score","mantika_label","2","Azzawya","7% (3%-12%)",NA,0.0284571642575318,0.121069968687135,NA,NA,2.32105895837257e-16
"1511","protection_score","mantika_label","3","Azzawya","8% (4%-13%)",NA,0.0362295900007645,0.13344390925529,NA,NA,2.32105895837257e-16
"1611","protection_score","mantika_label","1","Benghazi","71% (64%-77%)",NA,0.64376815245428,0.770752336158235,NA,NA,2.32105895837257e-16
"1711","protection_score","mantika_label","2","Benghazi","22% (16%-28%)",NA,0.162871414846731,0.279888497599859,NA,NA,2.32105895837257e-16
"1811","protection_score","mantika_label","3","Benghazi","7% (4%-11%)",NA,0.037041133023789,0.105678465917107,NA,NA,2.32105895837257e-16
"194","protection_score","mantika_label","1","Derna","89% (85%-93%)",NA,0.845568664922674,0.934712924498897,NA,NA,2.32105895837257e-16
"202","protection_score","mantika_label","2","Derna","9% (5%-13%)",NA,0.0484413630924153,0.131897271691784,NA,NA,2.32105895837257e-16
"213","protection_score","mantika_label","3","Derna","2% (0%-4%)",NA,0.00215604295841974,0.0372237328358093,NA,NA,2.32105895837257e-16
"222","protection_score","mantika_label","1","Ejdabia","90% (85%-95%)",NA,0.854235084198919,0.945889990144163,NA,NA,2.32105895837257e-16
