,dependent.var,independent.var,dependent.var.value,independent.var.value,numbers,se,min,max,repeat.var,repeat.var.value,p.value
dependent.var,preexisting_vulnerability_score,NA,NA,NA,NA% ,NA,NA,NA,NA,NA,NA
dependent.var1,impact_score,NA,NA,NA,NA% ,NA,NA,NA,NA,NA,NA
dependent.var2,protection_score,NA,NA,NA,NA% ,NA,NA,NA,NA,NA,NA
dependent.var3,shelter_nfi_score,NA,NA,NA,NA% ,NA,NA,NA,NA,NA,NA
dependent.var4,fs_score,NA,NA,NA,NA% ,NA,NA,NA,NA,NA,NA
dependent.var5,health_score,NA,NA,NA,NA% ,NA,NA,NA,NA,NA,NA
dependent.var6,wash_score,NA,NA,NA,NA% ,NA,NA,NA,NA,NA,NA
dependent.var7,education_score,NA,NA,NA,NA% ,NA,NA,NA,NA,NA,NA
dependent.var8,capacity_gap_score,NA,NA,NA,NA% ,NA,NA,NA,NA,NA,NA
2814,,strata.names,2,Alkufra_non_displaced,43% (34%-52%),NA,0.338526047,0.521123076,NA,NA,NA
2914,,strata.names,3,Alkufra_non_displaced,1% (-1%-3%),NA,-0.008424893,0.025968753,NA,NA,NA
3014,,strata.names,1,Alkufra_returnee,68% (57%-78%),NA,0.571692206,0.778307794,NA,NA,NA
3118,,strata.names,2,Alkufra_returnee,32% (22%-43%),NA,0.221692206,0.428307794,NA,NA,NA
3216,,strata.names,1,Azzawya_idp,13% (7%-20%),NA,0.070555457,0.197301686,NA,NA,NA
3314,,strata.names,2,Azzawya_idp,87% (80%-93%),NA,0.802698314,0.929444543,NA,NA,NA
3414,,strata.names,1,Azzawya_non_displaced,23% (15%-30%),NA,0.152679198,0.30494792,NA,NA,NA
3514,,strata.names,2,Azzawya_non_displaced,74% (66%-82%),NA,0.657521991,0.81705428,NA,NA,NA
3614,,strata.names,3,Azzawya_non_displaced,1% (-1%-3%),NA,-0.008139303,0.025088456,NA,NA,NA
3714,,strata.names,4,Azzawya_non_displaced,3% (0%-5%),NA,-0.003105345,0.053952803,NA,NA,NA
3814,,strata.names,1,Azzawya_returnee,7% (0%-14%),NA,0.003256025,0.137094852,NA,NA,NA
3913,,strata.names,2,Azzawya_returnee,93% (86%-100%),NA,0.862905148,0.996743975,NA,NA,NA
4013,,strata.names,1,Benghazi_idp,55% (46%-64%),NA,0.46093263,0.644330528,NA,NA,NA
4117,,strata.names,2,Benghazi_idp,43% (34%-52%),NA,0.338526047,0.521123076,NA,NA,NA
4215,,strata.names,3,Benghazi_idp,2% (-1%-4%),NA,-0.006668271,0.04175599,NA,NA,NA
4314,,strata.names,1,Benghazi_non_displaced,71% (63%-80%),NA,0.629988304,0.796098653,NA,NA,NA
4414,,strata.names,2,Benghazi_non_displaced,29% (20%-37%),NA,0.203901347,0.370011696,NA,NA,NA
4514,,strata.names,1,Benghazi_returnee,67% (59%-76%),NA,0.587557402,0.756980413,NA,NA,NA
4614,,strata.names,2,Benghazi_returnee,29% (21%-38%),NA,0.211886042,0.376349252,NA,NA,NA
4712,,strata.names,3,Benghazi_returnee,2% (-1%-4%),NA,-0.006392478,0.040005924,NA,NA,NA
4811,,strata.names,4,Benghazi_returnee,2% (-1%-4%),NA,-0.006392478,0.040005924,NA,NA,NA
4911,,strata.names,1,Derna_idp,12% (5%-19%),NA,0.050671997,0.193230442,NA,NA,NA
5011,,strata.names,2,Derna_idp,87% (79%-94%),NA,0.791616349,0.940090968,NA,NA,NA
5115,,strata.names,3,Derna_idp,1% (-1%-4%),NA,-0.011712656,0.0361029,NA,NA,NA
5214,,strata.names,1,Derna_non_displaced,16% (9%-23%),NA,0.09203079,0.234892287,NA,NA,NA
5313,,strata.names,2,Derna_non_displaced,84% (77%-91%),NA,0.765107713,0.90796921,NA,NA,NA
5410,,strata.names,1,Derna_returnee,32% (23%-41%),NA,0.229099149,0.406414869,NA,NA,NA
558,,strata.names,2,Derna_returnee,67% (58%-76%),NA,0.583563228,0.762231165,NA,NA,NA
568,,strata.names,3,Derna_returnee,1% (-1%-3%),NA,-0.008976054,0.027667643,NA,NA,NA
578,,strata.names,1,Ejdabia_idp,68% (59%-76%),NA,0.58817415,0.763177202,NA,NA,NA
588,,strata.names,2,Ejdabia_idp,32% (24%-41%),NA,0.236822798,0.41182585,NA,NA,NA
598,,strata.names,1,Ejdabia_non_displaced,75% (67%-83%),NA,0.668090715,0.827561459,NA,NA,NA
607,,strata.names,2,Ejdabia_non_displaced,24% (16%-32%),NA,0.164675498,0.322281023,NA,NA,NA
6115,,strata.names,3,Ejdabia_non_displaced,1% (-1%-3%),NA,-0.008351633,0.025742937,NA,NA,NA
6214,,strata.names,1,Ejdabia_returnee,97% (92%-101%),NA,0.920851971,1.012481362,NA,NA,NA
6311,,strata.names,2,Ejdabia_returnee,3% (-1%-8%),NA,-0.012481362,0.079148029,NA,NA,NA
647,,strata.names,1,Ghat_idp,53% (44%-62%),NA,0.438257355,0.624805708,NA,NA,NA
656,,strata.names,2,Ghat_idp,44% (35%-53%),NA,0.34862442,0.534258463,NA,NA,NA
666,,strata.names,4,Ghat_idp,3% (0%-6%),NA,-0.003284391,0.057338445,NA,NA,NA
675,,strata.names,1,Ghat_non_displaced,71% (62%-79%),NA,0.620528197,0.790186089,NA,NA,NA
684,,strata.names,2,Ghat_non_displaced,29% (20%-37%),NA,0.201653482,0.369775089,NA,NA,NA
694,,strata.names,4,Ghat_non_displaced,1% (-1%-3%),NA,-0.008575337,0.02643248,NA,NA,NA
704,,strata.names,1,Ghat_returnee,47% (36%-59%),NA,0.362799646,0.585918303,NA,NA,NA
7113,,strata.names,2,Ghat_returnee,47% (36%-59%),NA,0.362799646,0.585918303,NA,NA,NA
7213,,strata.names,4,Ghat_returnee,5% (0%-10%),NA,0.002003384,0.100560719,NA,NA,NA
736,,strata.names,1,Misrata_idp,21% (13%-28%),NA,0.132843034,0.280950069,NA,NA,NA
744,,strata.names,2,Misrata_idp,76% (68%-84%),NA,0.680391918,0.836849461,NA,NA,NA
754,,strata.names,3,Misrata_idp,3% (0%-7%),NA,0.001125898,0.067839619,NA,NA,NA
764,,strata.names,1,Misrata_non_displaced,42% (33%-51%),NA,0.332115072,0.512712514,NA,NA,NA
774,,strata.names,2,Misrata_non_displaced,58% (49%-67%),NA,0.487287486,0.667884928,NA,NA,NA
784,,strata.names,1,Misrata_returnee,13% (7%-19%),NA,0.065324215,0.191556519,NA,NA,NA
794,,strata.names,2,Misrata_returnee,87% (81%-93%),NA,0.808443481,0.934675785,NA,NA,NA
804,,strata.names,1,Murzuq_idp,36% (26%-46%),NA,0.255080135,0.457563544,NA,NA,NA
8113,,strata.names,2,Murzuq_idp,61% (51%-71%),NA,0.506047124,0.71234368,NA,NA,NA
8213,,strata.names,3,Murzuq_idp,2% (-1%-5%),NA,-0.008693236,0.054670247,NA,NA,NA
836,,strata.names,4,Murzuq_idp,1% (-1%-3%),NA,-0.011039515,0.034028021,NA,NA,NA
844,,strata.names,1,Murzuq_non_displaced,42% (32%-51%),NA,0.321750677,0.51320078,NA,NA,NA
854,,strata.names,2,Murzuq_non_displaced,56% (47%-66%),NA,0.466826812,0.65938678,NA,NA,NA
864,,strata.names,3,Murzuq_non_displaced,2% (-1%-5%),NA,-0.007367511,0.046202463,NA,NA,NA
874,,strata.names,1,Murzuq_returnee,79% (67%-92%),NA,0.6664548,0.923288789,NA,NA,NA
884,,strata.names,2,Murzuq_returnee,21% (8%-33%),NA,0.076711211,0.3335452,NA,NA,NA
894,,strata.names,1,Sebha_idp,35% (26%-44%),NA,0.259566623,0.436861948,NA,NA,NA
904,,strata.names,2,Sebha_idp,62% (53%-72%),NA,0.534916092,0.715083908,NA,NA,NA
9113,,strata.names,4,Sebha_idp,3% (0%-6%),NA,-0.003257572,0.056829,NA,NA,NA
9213,,strata.names,1,Sebha_non_displaced,50% (40%-59%),NA,0.402039084,0.588951907,NA,NA,NA
936,,strata.names,2,Sebha_non_displaced,50% (40%-59%),NA,0.402039084,0.588951907,NA,NA,NA
944,,strata.names,4,Sebha_non_displaced,1% (-1%-3%),NA,-0.008652593,0.026670611,NA,NA,NA
954,,strata.names,1,Sebha_returnee,54% (44%-65%),NA,0.441112625,0.645843897,NA,NA,NA
964,,strata.names,2,Sebha_returnee,46% (35%-56%),NA,0.354156103,0.558887375,NA,NA,NA
974,,strata.names,1,Sirt_idp,28% (20%-37%),NA,0.196836192,0.369201544,NA,NA,NA
984,,strata.names,2,Sirt_idp,69% (60%-78%),NA,0.60009205,0.77726644,NA,NA,NA
994,,strata.names,3,Sirt_idp,1% (-1%-3%),NA,-0.009060734,0.027928658,NA,NA,NA
1004,,strata.names,4,Sirt_idp,2% (-1%-4%),NA,-0.007162678,0.044898527,NA,NA,NA
10113,,strata.names,1,Sirt_non_displaced,57% (48%-66%),NA,0.475383123,0.662231556,NA,NA,NA
10212,,strata.names,2,Sirt_non_displaced,41% (32%-51%),NA,0.319966447,0.505721626,NA,NA,NA
1035,,strata.names,3,Sirt_non_displaced,2% (-1%-4%),NA,-0.00696892,0.043666168,NA,NA,NA
1044,,strata.names,1,Sirt_returnee,59% (50%-68%),NA,0.496169852,0.676243941,NA,NA,NA
1054,,strata.names,2,Sirt_returnee,34% (26%-43%),NA,0.257934955,0.431720217,NA,NA,NA
1064,,strata.names,4,Sirt_returnee,7% (2%-12%),NA,0.02264184,0.115289195,NA,NA,NA
1074,,strata.names,1,Tripoli_idp,51% (41%-61%),NA,0.405116783,0.605192495,NA,NA,NA
1084,,strata.names,2,Tripoli_idp,49% (39%-59%),NA,0.394807505,0.594883217,NA,NA,NA
