,dependent.var,independent.var,dependent.var.value,independent.var.value,numbers,se,min,max,repeat.var,repeat.var.value,p.value
203,shelter_nfi_index4,NA,3,NA,3% (2%-4%),NA,0.022200927,0.039982672,NA,NA,NA
204,fcs_index1,NA,1,NA,96% (95%-97%),NA,0.950817765,0.966856614,NA,NA,NA
205,fcs_index1,NA,3,NA,3% (3%-4%),NA,0.025741235,0.040285346,NA,NA,NA
206,fcs_index1,NA,4,NA,1% (0%-1%),NA,0.004484226,0.011814813,NA,NA,NA
207,fcs_index1,NA,1,NA,96% (95%-97%),NA,0.950817765,0.966856614,NA,NA,NA
208,fcs_index1,NA,3,NA,3% (3%-4%),NA,0.025741235,0.040285346,NA,NA,NA
209,fcs_index1,NA,4,NA,1% (0%-1%),NA,0.004484226,0.011814813,NA,NA,NA
210,fcs_index1,NA,1,NA,96% (95%-97%),NA,0.950817765,0.966856614,NA,NA,NA
211,fcs_index1,NA,3,NA,3% (3%-4%),NA,0.025741235,0.040285346,NA,NA,NA
212,fcs_index1,NA,4,NA,1% (0%-1%),NA,0.004484226,0.011814813,NA,NA,NA
213,fcs_index2,NA,1,NA,69% (67%-71%),NA,0.670651592,0.709989828,NA,NA,NA
214,fcs_index2,NA,2,NA,31% (29%-33%),NA,0.290010172,0.329348408,NA,NA,NA
215,fcs_index2,NA,1,NA,69% (67%-71%),NA,0.670651592,0.709989828,NA,NA,NA
216,fcs_index2,NA,2,NA,31% (29%-33%),NA,0.290010172,0.329348408,NA,NA,NA
217,fcs_index3,NA,1,NA,60% (57%-63%),NA,0.574696484,0.627980332,NA,NA,NA
218,fcs_index3,NA,3,NA,26% (24%-29%),NA,0.239359052,0.287319251,NA,NA,NA
219,fcs_index3,NA,4,NA,14% (12%-15%),NA,0.116348138,0.154296743,NA,NA,NA
220,fcs_index3,NA,1,NA,60% (57%-63%),NA,0.574696484,0.627980332,NA,NA,NA
221,fcs_index3,NA,3,NA,26% (24%-29%),NA,0.239359052,0.287319251,NA,NA,NA
222,fcs_index3,NA,4,NA,14% (12%-15%),NA,0.116348138,0.154296743,NA,NA,NA
223,fcs_index3,NA,1,NA,60% (57%-63%),NA,0.574696484,0.627980332,NA,NA,NA
224,fcs_index3,NA,3,NA,26% (24%-29%),NA,0.239359052,0.287319251,NA,NA,NA
225,fcs_index3,NA,4,NA,14% (12%-15%),NA,0.116348138,0.154296743,NA,NA,NA
226,fcs_index4,NA,1,NA,57% (55%-60%),NA,0.55087165,0.597510596,NA,NA,NA
227,fcs_index4,NA,2,NA,43% (40%-45%),NA,0.402489404,0.44912835,NA,NA,NA
