"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value"
"212","fcs_index1",NA,"4","NA","1% (0%-1%)",NA,0.00448422644751067,0.0118148131606217,NA,NA,NA
"213","fcs_index2",NA," 1","NA","69% (67%-71%)",NA,0.670651592067029,0.709989827887641,NA,NA,NA
"214","fcs_index2",NA," 2","NA","31% (29%-33%)",NA,0.290010172112359,0.329348407932971,NA,NA,NA
"215","fcs_index2",NA," 1","NA","69% (67%-71%)",NA,0.670651592067029,0.709989827887641,NA,NA,NA
"216","fcs_index2",NA," 2","NA","31% (29%-33%)",NA,0.290010172112359,0.329348407932971,NA,NA,NA
"217","fcs_index3",NA,"1","NA","60% (57%-63%)",NA,0.57469648418174,0.627980332440545,NA,NA,NA
"218","fcs_index3",NA,"3","NA","26% (24%-29%)",NA,0.239359051582704,0.287319250789471,NA,NA,NA
"219","fcs_index3",NA,"4","NA","14% (12%-15%)",NA,0.116348137579782,0.154296743425758,NA,NA,NA
"220","fcs_index3",NA,"1","NA","60% (57%-63%)",NA,0.57469648418174,0.627980332440545,NA,NA,NA
"221","fcs_index3",NA,"3","NA","26% (24%-29%)",NA,0.239359051582704,0.287319250789471,NA,NA,NA
"222","fcs_index3",NA,"4","NA","14% (12%-15%)",NA,0.116348137579782,0.154296743425758,NA,NA,NA
"223","fcs_index3",NA,"1","NA","60% (57%-63%)",NA,0.57469648418174,0.627980332440545,NA,NA,NA
"224","fcs_index3",NA,"3","NA","26% (24%-29%)",NA,0.239359051582704,0.287319250789471,NA,NA,NA
"225","fcs_index3",NA,"4","NA","14% (12%-15%)",NA,0.116348137579782,0.154296743425758,NA,NA,NA
"226","fcs_index4",NA," 1","NA","57% (55%-60%)",NA,0.550871650140878,0.597510596194663,NA,NA,NA
"227","fcs_index4",NA," 2","NA","43% (40%-45%)",NA,0.402489403805337,0.449128349859122,NA,NA,NA
